,age,job,marital,education,balance,housing,duration,campaign,y_pred
9437,31,blue-collar,married,primary,292,yes,30,18,no
9438,32,services,married,secondary,144,yes,260,11,no
9439,52,admin.,married,secondary,1113,no,83,1,no
9440,41,entrepreneur,married,tertiary,121,yes,456,1,no
9441,45,management,married,tertiary,904,yes,14,9,no
9442,29,admin.,single,secondary,-498,yes,99,3,no
9443,32,admin.,married,tertiary,0,yes,138,1,no
9444,35,blue-collar,married,secondary,67,no,60,6,no
9445,54,technician,married,secondary,3967,no,90,3,no
9446,41,self-employed,married,secondary,305,yes,174,2,no
9447,42,blue-collar,married,primary,260,yes,175,2,no
9448,59,management,divorced,tertiary,258,yes,33,1,no
9449,58,retired,married,primary,0,no,506,1,yes
9450,32,services,single,secondary,72,no,88,9,no
9451,56,technician,single,primary,145,yes,124,2,no
9452,50,management,divorced,tertiary,2564,yes,124,4,no
9453,45,services,married,primary,7811,no,143,2,no
9454,59,retired,married,secondary,5744,no,632,1,yes
9455,47,blue-collar,married,primary,673,yes,118,4,no
9456,54,management,single,secondary,602,no,101,2,no
9457,40,services,married,secondary,9374,yes,7,8,no
9458,37,management,married,tertiary,5016,no,119,1,no
9459,29,blue-collar,married,secondary,508,yes,262,5,no
9460,36,blue-collar,married,primary,156,yes,219,2,no
9461,33,management,married,tertiary,0,yes,310,1,no
9462,32,management,divorced,tertiary,12,no,321,1,no
9463,53,technician,married,secondary,7984,yes,151,1,no
9464,33,services,married,secondary,255,yes,588,2,no
9465,36,admin.,married,tertiary,211,yes,146,2,no
9466,43,unemployed,divorced,secondary,1854,no,131,2,no
9467,45,self-employed,married,tertiary,-497,yes,217,1,no
9468,52,services,married,secondary,431,no,73,17,no
9469,48,blue-collar,divorced,secondary,-314,yes,7,5,no
9470,40,management,married,tertiary,552,no,761,8,yes
9471,31,technician,married,secondary,465,yes,259,3,no
9472,34,services,single,secondary,544,yes,257,2,no
9473,54,blue-collar,married,primary,-636,yes,324,3,no
9474,40,management,married,tertiary,7780,no,364,1,yes
9475,55,unemployed,single,primary,274,no,7,5,no
9476,33,management,married,tertiary,1148,no,299,1,yes
9477,50,management,married,tertiary,67,no,156,3,no
9478,59,retired,divorced,secondary,914,no,192,1,yes
9479,40,services,married,secondary,1293,yes,128,3,no
9480,45,admin.,married,secondary,111,yes,173,1,no
9481,32,management,married,tertiary,937,no,90,1,no
9482,50,blue-collar,married,unknown,605,yes,200,1,no
9483,58,blue-collar,married,secondary,1457,yes,144,4,no
9484,38,management,married,tertiary,1617,yes,691,1,yes
9485,57,technician,married,secondary,29207,yes,232,2,no
9486,31,blue-collar,married,secondary,812,yes,245,1,no
9487,69,retired,married,primary,324,no,875,1,yes
9488,26,admin.,single,secondary,1327,no,171,4,yes
9489,30,admin.,married,secondary,482,no,86,1,no
9490,49,blue-collar,married,secondary,134,yes,265,2,no
9491,36,blue-collar,married,primary,347,no,167,2,no
9492,37,technician,married,secondary,1824,yes,112,2,no
9493,55,blue-collar,divorced,primary,410,no,221,2,no
9494,36,management,single,tertiary,-38,yes,784,1,yes
9495,31,self-employed,married,secondary,581,yes,845,1,yes
9496,30,technician,divorced,secondary,3100,yes,154,4,no
9497,36,services,married,secondary,0,yes,201,4,no
9498,50,self-employed,married,secondary,1138,no,219,10,no
9499,53,unknown,married,unknown,0,no,209,5,no
9500,39,services,married,secondary,304,yes,323,1,no
9501,31,technician,married,tertiary,313,yes,114,2,no
9502,49,blue-collar,married,primary,1898,no,159,1,no
9503,35,services,married,secondary,142,yes,315,2,no
9504,45,blue-collar,married,primary,4696,no,99,1,no
9505,30,management,single,secondary,135,no,112,2,no
9506,47,self-employed,married,primary,574,yes,137,5,no
9507,37,blue-collar,married,primary,1322,yes,14,8,no
9508,35,technician,married,tertiary,703,no,169,1,yes
9509,41,management,single,tertiary,0,no,91,2,no
9510,35,unemployed,married,secondary,1,yes,173,8,no
9511,60,retired,married,primary,55,no,207,1,no
9512,58,technician,married,secondary,786,yes,165,3,no
9513,28,management,married,tertiary,22,yes,59,3,no
9514,57,unemployed,married,secondary,890,no,343,4,no
9515,35,management,married,tertiary,451,yes,220,6,no
9516,54,admin.,married,tertiary,59,yes,268,1,no
9517,31,management,single,tertiary,15,no,119,2,no
9518,32,blue-collar,single,secondary,15341,no,738,3,yes
9519,56,admin.,single,secondary,-273,no,119,2,no
9520,35,self-employed,married,tertiary,28,no,259,1,no
9521,33,blue-collar,married,secondary,58,no,144,2,no
9522,50,technician,married,secondary,103,yes,109,4,no
9523,46,management,single,secondary,244,yes,244,1,no
9524,35,services,married,secondary,0,no,115,4,no
9525,49,admin.,married,secondary,880,yes,22,3,no
9526,56,management,divorced,tertiary,-141,no,101,4,no
9527,33,blue-collar,single,primary,447,yes,180,2,no
9528,37,entrepreneur,married,primary,62,no,404,2,no
9529,30,blue-collar,single,secondary,148,no,206,1,no
9530,34,admin.,single,secondary,79,yes,219,3,no
9531,29,blue-collar,single,secondary,9,yes,262,3,no
9532,32,management,married,tertiary,578,no,29,2,no
9533,29,blue-collar,married,primary,-382,yes,35,2,no
9534,50,blue-collar,married,primary,888,no,160,3,no
9535,58,technician,single,secondary,382,no,460,2,yes
9536,30,management,married,tertiary,1390,no,552,4,yes
9537,52,entrepreneur,married,primary,-104,no,124,1,no
9538,39,management,married,tertiary,22,yes,493,1,no
9539,43,technician,divorced,secondary,-36,yes,190,1,no
9540,51,technician,married,secondary,130,no,547,3,yes
9541,38,admin.,single,secondary,77,no,441,4,yes
9542,30,self-employed,single,secondary,1031,no,7,1,no
9543,52,management,divorced,primary,92,no,469,7,yes
9544,40,technician,married,tertiary,1063,yes,264,2,no
9545,37,technician,married,secondary,0,yes,101,3,no
9546,30,blue-collar,married,secondary,282,yes,148,2,no
9547,51,management,married,tertiary,1394,yes,115,1,no
9548,27,technician,single,secondary,16,no,193,1,no
9549,35,blue-collar,married,secondary,975,yes,102,1,no
9550,47,admin.,married,tertiary,12276,no,77,5,no
9551,29,blue-collar,married,secondary,313,yes,172,2,no
9552,52,admin.,married,secondary,1648,yes,172,3,no
9553,43,admin.,single,secondary,6,no,58,1,no
9554,31,blue-collar,married,primary,1127,yes,43,1,no
9555,54,blue-collar,married,secondary,1070,no,373,4,yes
9556,59,housemaid,married,secondary,1040,no,123,2,no
9557,51,blue-collar,married,secondary,50,yes,121,1,no
9558,32,management,married,tertiary,62,yes,45,1,no
9559,42,blue-collar,married,secondary,-755,yes,312,1,no
9560,46,blue-collar,married,secondary,4707,yes,93,8,no
9561,30,technician,single,secondary,925,no,240,1,yes
9562,42,management,divorced,primary,0,yes,73,5,no
9563,39,blue-collar,married,primary,867,yes,481,1,yes
9564,31,management,single,tertiary,-201,yes,81,4,no
9565,35,blue-collar,married,secondary,120,yes,245,2,no
9566,34,admin.,married,secondary,61,no,21,1,no
9567,42,technician,divorced,secondary,0,yes,471,2,no
9568,57,management,married,primary,687,yes,107,3,no
9569,38,management,single,tertiary,38,no,105,2,no
9570,29,blue-collar,single,secondary,2806,no,294,1,yes
9571,46,management,married,secondary,-27,yes,289,1,no
9572,48,management,married,tertiary,2498,no,98,2,no
9573,33,technician,married,secondary,390,no,460,2,yes
9574,59,admin.,single,secondary,-423,yes,84,1,no
9575,23,technician,single,secondary,1587,yes,502,2,yes
9576,37,blue-collar,married,secondary,288,yes,159,6,no
9577,40,technician,single,secondary,822,yes,155,2,no
9578,44,blue-collar,divorced,secondary,-222,yes,112,3,no
9579,37,blue-collar,single,secondary,197,yes,251,3,no
9580,28,services,single,secondary,159,yes,345,2,no
9581,39,technician,single,secondary,681,yes,170,1,no
9582,57,retired,divorced,primary,0,no,125,2,no
9583,38,blue-collar,single,unknown,495,yes,297,1,no
9584,60,blue-collar,married,secondary,414,no,147,1,no
9585,38,management,divorced,tertiary,151,yes,50,1,no
9586,26,student,single,secondary,2572,yes,620,1,yes
9587,32,blue-collar,married,secondary,320,yes,198,2,no
9588,35,management,single,tertiary,304,yes,274,2,no
9589,30,management,single,secondary,1299,no,515,2,yes
9590,37,blue-collar,married,secondary,740,yes,434,3,no
9591,36,blue-collar,married,secondary,537,no,206,6,no
9592,34,admin.,single,secondary,1581,yes,52,11,no
9593,28,blue-collar,married,secondary,708,yes,339,5,no
9594,37,blue-collar,married,primary,178,yes,72,1,no
9595,31,services,single,secondary,671,yes,193,3,no
9596,34,blue-collar,married,primary,3,yes,26,1,no
9597,28,technician,single,secondary,981,yes,225,1,no
9598,38,technician,married,tertiary,1042,yes,419,2,no
9599,80,retired,married,primary,1021,no,37,1,no
9600,59,retired,married,secondary,1035,yes,223,1,no
9601,54,management,married,tertiary,1114,yes,1195,2,yes
9602,29,blue-collar,single,tertiary,98,no,170,2,no
9603,39,technician,married,secondary,24,yes,79,4,no
9604,30,technician,single,secondary,486,no,335,3,yes
9605,41,services,divorced,secondary,727,yes,246,1,no
9606,48,technician,married,secondary,-205,yes,112,1,no
9607,26,blue-collar,married,secondary,895,yes,820,3,yes
9608,55,admin.,married,primary,319,no,124,3,no
9609,36,admin.,single,secondary,206,yes,183,1,no
9610,31,services,married,secondary,-414,yes,1369,3,yes
9611,35,blue-collar,married,primary,-1489,yes,177,1,no
9612,30,management,married,tertiary,0,no,74,1,no
9613,26,blue-collar,single,secondary,249,yes,235,3,no
9614,32,management,married,tertiary,927,no,282,1,yes
9615,43,blue-collar,divorced,primary,515,yes,182,1,no
9616,48,admin.,married,secondary,1060,yes,87,2,no
9617,49,technician,married,secondary,308,no,266,5,no
9618,34,blue-collar,married,secondary,808,yes,20,3,no
9619,27,blue-collar,single,primary,431,yes,286,2,no
9620,31,admin.,single,secondary,396,yes,104,1,no
9621,35,technician,single,secondary,-89,yes,75,1,no
9622,40,admin.,married,secondary,-253,yes,177,1,no
9623,39,services,married,secondary,0,yes,793,2,yes
9624,19,student,single,unknown,60,no,253,1,yes
9625,40,services,married,secondary,695,yes,270,1,no
9626,25,admin.,single,tertiary,1141,yes,718,1,yes
9627,38,technician,divorced,tertiary,791,yes,89,2,no
9628,62,blue-collar,married,primary,1381,no,1020,1,yes
9629,27,services,married,secondary,0,yes,198,13,no
9630,40,technician,married,secondary,-28,yes,289,2,no
9631,56,management,married,tertiary,412,no,179,6,no
9632,33,management,married,tertiary,310,no,179,2,yes
9633,52,blue-collar,married,secondary,1319,no,37,2,no
9634,33,blue-collar,married,secondary,0,yes,83,12,no
9635,38,services,married,secondary,-314,yes,66,2,no
9636,27,services,married,secondary,511,yes,85,5,no
9637,54,retired,married,secondary,-152,yes,14,11,no
9638,35,admin.,married,secondary,907,no,97,4,no
9639,41,blue-collar,single,primary,22,yes,152,1,no
9640,28,blue-collar,single,secondary,0,no,11,21,no
9641,55,management,divorced,tertiary,8044,yes,175,5,no
9642,56,admin.,single,secondary,1854,yes,45,1,no
9643,33,blue-collar,single,secondary,1794,yes,360,1,no
9644,42,technician,married,secondary,2,no,249,2,no
9645,34,student,single,unknown,2321,no,600,2,yes
9646,35,technician,single,secondary,144,no,163,2,no
9647,46,technician,divorced,secondary,1,yes,200,3,no
9648,31,self-employed,single,secondary,762,no,312,3,no
9649,48,self-employed,married,tertiary,16,yes,214,1,no
9650,38,technician,married,secondary,20,no,147,1,no
9651,47,services,married,secondary,2070,yes,136,1,no
9652,48,management,married,tertiary,308,yes,125,5,no
9653,57,technician,married,unknown,1617,yes,96,2,no
9654,30,admin.,married,secondary,39,yes,101,3,no
9655,39,blue-collar,married,primary,332,yes,277,3,no
9656,31,management,single,tertiary,713,no,162,1,yes
9657,44,blue-collar,married,secondary,2885,yes,63,3,no
9658,38,services,married,secondary,968,yes,272,1,no
9659,58,unknown,married,tertiary,4150,no,363,1,yes
9660,42,management,married,tertiary,687,no,667,2,yes
9661,33,management,married,secondary,333,no,80,6,no
9662,55,retired,married,primary,1821,no,224,2,no
9663,34,blue-collar,married,secondary,-436,yes,317,1,no
9664,30,unknown,single,unknown,6929,no,341,1,yes
9665,35,technician,single,secondary,126,no,112,2,no
9666,35,technician,married,secondary,2019,yes,83,2,no
9667,56,retired,married,secondary,878,no,123,3,no
9668,27,management,single,tertiary,6791,no,174,2,yes
9669,39,self-employed,divorced,secondary,0,yes,210,2,no
9670,36,admin.,married,secondary,110,yes,185,1,no
9671,35,self-employed,married,secondary,28,no,159,3,no
9672,34,housemaid,single,primary,443,no,10,1,no
9673,28,unemployed,single,primary,236,no,460,3,yes
9674,37,technician,married,secondary,2707,yes,109,1,no
9675,57,technician,married,secondary,1753,yes,539,1,yes
9676,34,services,married,secondary,1182,yes,124,1,no
9677,38,management,single,tertiary,427,yes,253,1,no
9678,48,technician,married,primary,788,no,36,2,no
9679,35,admin.,married,secondary,0,no,78,11,no
9680,40,blue-collar,married,primary,-509,yes,298,1,no
9681,48,services,divorced,primary,-110,no,164,2,no
9682,54,blue-collar,married,primary,244,yes,337,2,no
9683,49,services,divorced,secondary,933,no,92,33,no
9684,38,technician,married,tertiary,940,no,191,7,no
9685,44,entrepreneur,married,tertiary,1631,yes,81,1,no
9686,44,unemployed,married,secondary,-505,yes,113,11,no
9687,60,admin.,married,secondary,7336,no,494,1,yes
9688,55,services,single,secondary,-40,yes,178,2,no
9689,27,student,single,primary,25,no,8,1,no
9690,33,management,single,secondary,0,no,190,2,no
9691,32,technician,married,secondary,5,yes,114,1,no
9692,51,blue-collar,married,secondary,-92,yes,28,4,no
9693,44,admin.,married,secondary,497,yes,321,3,no
9694,49,blue-collar,married,primary,2356,no,236,2,no
9695,42,blue-collar,married,secondary,3,yes,118,1,no
9696,35,services,married,secondary,128,yes,136,1,no
9697,32,admin.,married,tertiary,390,yes,100,1,no
9698,39,technician,single,secondary,300,no,315,6,no
9699,54,technician,married,secondary,827,no,294,2,no
9700,35,technician,married,tertiary,25,no,219,2,no
9701,41,technician,single,primary,340,yes,262,1,no
9702,35,management,married,tertiary,867,yes,298,2,no
9703,41,blue-collar,married,secondary,140,yes,636,2,yes
9704,36,technician,married,secondary,3,no,100,4,no
9705,51,self-employed,married,secondary,4920,no,392,2,no
9706,59,unknown,single,secondary,3237,no,100,3,no
9707,44,blue-collar,married,primary,0,yes,32,2,no
9708,49,admin.,married,secondary,1096,yes,609,1,yes
9709,37,admin.,single,tertiary,869,no,60,8,no
9710,60,technician,divorced,tertiary,1900,yes,77,3,no
9711,40,management,married,tertiary,413,yes,150,1,no
9712,27,blue-collar,married,primary,-588,no,531,2,no
9713,34,housemaid,married,secondary,0,no,398,2,no
9714,41,technician,married,secondary,2490,yes,115,2,no
9715,39,services,married,secondary,20928,no,1166,1,no
9716,34,admin.,married,secondary,560,yes,198,3,no
9717,38,blue-collar,divorced,secondary,0,yes,580,1,yes
9718,56,blue-collar,married,primary,826,yes,853,1,yes
9719,42,services,married,secondary,115,yes,161,1,no
9720,47,student,single,unknown,107,no,119,8,no
9721,32,blue-collar,married,secondary,320,yes,22,4,no
9722,37,blue-collar,married,secondary,-399,yes,21,3,no
9723,25,student,single,secondary,703,no,1100,3,yes
9724,29,technician,divorced,secondary,328,yes,25,1,no
9725,48,management,divorced,tertiary,148,no,152,2,no
9726,39,self-employed,single,tertiary,2298,yes,13,2,no
9727,31,blue-collar,married,secondary,64,yes,302,3,no
9728,28,management,single,tertiary,4013,yes,386,1,yes
9729,32,management,married,tertiary,0,no,280,1,no
9730,35,technician,married,tertiary,633,yes,76,3,no
9731,51,admin.,married,unknown,-1137,yes,567,3,no
9732,32,blue-collar,married,primary,902,yes,106,2,no
9733,30,blue-collar,married,secondary,2850,no,181,2,no
9734,54,management,married,tertiary,313,yes,83,2,no
9735,41,blue-collar,married,secondary,923,yes,249,2,no
9736,35,admin.,single,primary,8,yes,148,18,no
9737,44,technician,married,secondary,945,yes,190,1,no
9738,58,management,married,tertiary,2261,yes,1361,1,yes
9739,43,blue-collar,married,primary,18,yes,131,2,no
9740,52,blue-collar,married,secondary,5828,yes,276,2,no
9741,60,retired,married,primary,6307,yes,362,1,no
9742,32,management,single,tertiary,537,no,187,3,no
9743,41,blue-collar,married,secondary,393,yes,122,1,no
9744,54,blue-collar,divorced,primary,215,yes,71,5,no
9745,30,blue-collar,single,secondary,132,yes,329,1,no
9746,36,technician,single,secondary,35,no,493,2,yes
9747,27,admin.,single,secondary,125,no,104,1,no
9748,32,technician,single,secondary,129,yes,213,1,no
9749,34,management,married,tertiary,0,no,139,2,no
9750,43,admin.,married,secondary,315,no,129,2,no
9751,43,services,married,primary,2567,yes,109,1,no
9752,31,management,divorced,tertiary,883,yes,168,1,no
9753,37,technician,married,secondary,1120,yes,103,5,no
9754,51,technician,divorced,secondary,0,yes,463,2,no
9755,52,blue-collar,married,secondary,1117,yes,365,1,no
9756,57,blue-collar,married,secondary,773,yes,97,8,no
9757,32,technician,single,tertiary,390,yes,85,1,no
9758,47,admin.,married,secondary,1358,yes,80,4,no
9759,31,management,married,tertiary,216,no,47,1,no
9760,27,blue-collar,single,secondary,317,yes,16,10,no
9761,31,blue-collar,single,primary,2369,yes,87,1,no
9762,36,admin.,divorced,tertiary,125,yes,172,1,no
9763,44,blue-collar,married,primary,6,no,338,9,no
9764,34,blue-collar,married,primary,15841,yes,423,5,no
9765,32,housemaid,married,primary,51,yes,324,1,no
9766,52,management,married,secondary,0,yes,62,13,no
